name,album,artist,popularity,release_date,duration_ms,explicit,genre,genre_encoded,cluster
Sleeping Alone,Homeland Insecurity,Flatland Cavalry,-0.10996278829978595,2019-01-18,0.1411614604588701,False,country,-1.547078023490624,4
Letting Someone Go,DeAnn,Zach Bryan,-0.030160225724713337,2019-08-24,0.27363387507312004,False,country,-1.547078023490624,4
Smoke A Little Smoke,Carolina,Eric Church,-0.10996278829978595,2009-01-01,-0.4443710600067787,False,country,-1.547078023490624,4
Mississippi Queen,Climbing!,Mountain,0.12944489942543191,,-1.038013531316747,False,country,-1.547078023490624,4
Fly over States,My Kinda Party,Jason Aldean,-0.10996278829978595,2010-11-02,-0.04603458956010241,False,country,-1.547078023490624,4
Die From A Broken Heart,The Way It Feels,Maddie & Tae,-0.030160225724713337,2020-04-10,-0.4890425077104983,False,country,-1.547078023490624,4
Cold Beer & Country Music,Cold Beer & Country Music,Zach Top,-0.10996278829978595,2024-04-05,-0.5209633928436243,False,country,-1.547078023490624,4
SOLD OUT,the mockingbird & THE CROW,HARDY,-0.10996278829978595,2023-01-20,-0.27269807860572665,True,country,-1.547078023490624,4
"No Shoes, No Shirt, No Problems","No Shoes, No Shirt, No Problems",Kenny Chesney,-0.10996278829978595,2002-04-02,-0.1725616837199243,False,country,-1.547078023490624,4
Redneck Yacht Club,My Kind Of Livin',Craig Morgan,-0.10996278829978595,2005-03-08,0.1344451757559876,False,country,-1.547078023490624,4
Girl Crush,Pain Killer,Little Big Town,0.049642336850359285,2014-10-17,-0.41491132997448826,False,country,-1.547078023490624,4
Sober Me Up,Sober Me Up,LECADE,-0.030160225724713337,2023-01-27,-1.095998938541854,False,country,-1.547078023490624,4
"Huntin', Fishin' And Lovin' Every Day",Kill The Lights - Deluxe,Luke Bryan,0.049642336850359285,2015-08-07,0.8496627785530123,False,country,-1.547078023490624,4
"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968",At Folsom Prison,Johnny Cash,0.20924746200050454,1968-05-01,-0.8695874955005322,False,country,-1.547078023490624,4
Burn Out,On The Rocks,Midland,-0.10996278829978595,2017-09-22,-0.4846984206951681,False,country,-1.547078023490624,4
El Dorado,Zach Bryan,Zach Bryan,-0.030160225724713337,2023-08-25,-0.5700678849759573,False,country,-1.547078023490624,4
The Fireman,Does Fort Worth Ever Cross Your Mind,George Strait,-0.10996278829978595,1984-01-01,-0.9925414668934783,False,country,-1.547078023490624,4
The Bug Collector,I Need to Start a Garden,Haley Heynderickx,0.20924746200050454,2018-03-02,0.10606776091864295,True,country,-1.547078023490624,4
Huntin' By Yourself,Fathers & Sons,Luke Combs,0.049642336850359285,2024-06-14,0.27606537770286116,False,country,-1.547078023490624,4
Doctor My Eyes - 1997 Remaster,The Next Voice You Hear - The Best Of Jackson Browne,Jackson Browne,-0.030160225724713337,1997-01-01,-0.32023098977005626,False,country,-1.547078023490624,4
You Ain't Seen Nothing Yet,Not Fragile,Bachman-Turner Overdrive,0.28905002457557716,,0.20105945206956619,False,country,-1.547078023490624,4
Marry Me,Life Changes,Thomas Rhett,-0.030160225724713337,2017-09-08,-0.23502461408028635,False,country,-1.547078023490624,4
Boys Back Home,Boys Back Home,"Dylan Marlowe, Dylan Scott",0.049642336850359285,2023-10-27,-0.8224104139893353,False,country,-1.547078023490624,4
Forever,Harold Saul High,Koe Wetzel,-0.18976535087485857,2019-06-21,-0.644035974120948,True,country,-1.547078023490624,4
Ticking,Zach Bryan,Zach Bryan,-0.10996278829978595,2023-08-25,0.3097950635727457,False,country,-1.547078023490624,4
Ain't Always The Cowboy,Heartache Medication,Jon Pardi,-0.10996278829978595,2019-09-27,-0.006300278293601035,False,country,-1.547078023490624,4
"Wine, Beer, Whiskey",Nightfall,Little Big Town,-0.10996278829978595,2020-01-17,-0.3728048210204346,False,country,-1.547078023490624,4
All Over The Road,All Over The Road,Easton Corbin,-0.10996278829978595,2012-01-01,-0.8634642602195377,False,country,-1.547078023490624,4
Ol' Red,Blake Shelton,Blake Shelton,-0.10996278829978595,2001-07-31,-0.0005773513723810615,False,country,-1.547078023490624,4
REDNECKER,THIS OLE BOY,HARDY,-0.10996278829978595,2018-10-19,-0.2887104129967048,False,country,-1.547078023490624,4
I Go Back,When The Sun Goes Down,Kenny Chesney,-0.18976535087485857,2004-01-22,0.33153032488494383,False,country,-1.547078023490624,4
Cold,Starting Over,Chris Stapleton,-0.030160225724713337,2020-11-13,1.312834377047603,False,country,-1.547078023490624,4
Sam,The Ballad of Dood & Juanita,Sturgill Simpson,-0.10996278829978595,2021-08-20,-2.1991598206669662,False,country,-1.547078023490624,4
Miss Universe,Am I Okay?,Megan Moroney,-0.18976535087485857,2024-07-12,-0.5927965040698179,False,country,-1.547078023490624,4
Long Train Runnin',The Captain and Me,The Doobie Brothers,0.3688525871506498,,-0.20814464903320912,False,country,-1.547078023490624,4
Take My Name,For You,Parmalee,-0.030160225724713337,2021-07-30,-0.9399676356431,False,country,-1.547078023490624,4
Whiskey Friends,One Thing At A Time,Morgan Wallen,-0.10996278829978595,2023-03-03,-0.2331565084013389,False,country,-1.547078023490624,4
Wonder,Wonder,Megan Moroney,-0.10996278829978595,2021-02-26,0.012365952260326288,False,country,-1.547078023490624,4
Do I Make You Wanna,Summer Forever,Billy Currington,-0.10996278829978595,2015-06-02,0.19275676016313306,False,country,-1.547078023490624,4
Against The Wind,Against The Wind,Bob Seger,0.049642336850359285,1980-02-25,1.6666921408526731,False,country,-1.547078023490624,4
Sheriff You Want To,Can I Get an Outlaw,Luke Combs,0.049642336850359285,2016-11-04,-0.002741981762272554,False,country,-1.547078023490624,4
Crash and Burn,Tangled Up,Thomas Rhett,-0.10996278829978595,2015-01-01,-0.45326680133509983,False,country,-1.547078023490624,4
One Time Thing,No Vacancy,Treaty Oak Revival,-0.18976535087485857,2021-01-29,0.17865701015774396,False,country,-1.547078023490624,4
Use Me,Cold Beer & Country Music,Zach Top,-0.18976535087485857,2024-04-05,0.22890312242721156,False,country,-1.547078023490624,4
There's Your Trouble,Wide Open Spaces,The Chicks,-0.030160225724713337,1998-01-27,-0.418706846274572,False,country,-1.547078023490624,4
Man! I Feel Like A Woman!,Come On Over,Shania Twain,0.3688525871506498,1997-11-04,0.19552926621045985,False,country,-1.547078023490624,4
All I See Is You,Geronimo,Shane Smith & the Saints,-0.030160225724713337,2015-09-11,0.5353465849523298,False,country,-1.547078023490624,4
Boys 'Round Here (feat. Pistol Annies & Friends),Based on a True Story... (Deluxe Edition),"Blake Shelton, Pistol Annies",-0.10996278829978595,2013-03-26,1.000104590650471,False,country,-1.547078023490624,4
I Hope It Hurts,I Hope It Hurts,Jessie Murph,-0.18976535087485857,2024-08-23,0.41065794400036093,False,country,-1.547078023490624,4
Weeping Willow,Pretty Little Poison,Warren Zeiders,-0.10996278829978595,2023-08-10,-0.5865101801978043,False,country,-1.547078023490624,4
Somebody Like You,Golden Road,Keith Urban,0.12944489942543191,2002-01-01,1.5083479452085558,False,country,-1.547078023490624,4
My Kinda Party,My Kinda Party,Jason Aldean,-0.10996278829978595,2010-11-02,0.9437648955711034,False,country,-1.547078023490624,4
Eyes On You,Lambs & Lions,Chase Rice,-0.030160225724713337,2017-11-17,-0.5754349822440443,False,country,-1.547078023490624,4
Son of a Bitch,Son of a Bitch,Jessie Murph,0.049642336850359285,2024-02-23,-0.9684784866003695,True,country,-1.547078023490624,4
My Church,HERO (Deluxe Edition),Maren Morris,-0.030160225724713337,2017-03-17,-0.34656238410188706,False,country,-1.547078023490624,4
Memory Lane,Memory Lane,Old Dominion,0.049642336850359285,2023-01-05,-0.723890078778178,False,country,-1.547078023490624,4
Dixieland Delight,The Closer You Get...,Alabama,-0.10996278829978595,,1.4943075001453554,False,country,-1.547078023490624,4
Keep Up With Jones,Whirlwind,Lainey Wilson,-0.8281858514754395,2024-08-23,0.09608970439537601,False,country,-1.547078023490624,4
In The Bible (feat. HARDY),One Thing At A Time,"Morgan Wallen, HARDY",-0.10996278829978595,2023-03-03,-0.3851699014668011,False,country,-1.547078023490624,4
Chillin' It,Cole Swindell,Cole Swindell,-0.10996278829978595,2014-02-18,-0.3641166469897742,False,country,-1.547078023490624,4
4×4×U,4×4×U,Lainey Wilson,-0.030160225724713337,2024-07-04,0.2690673945245818,False,country,-1.547078023490624,4
I'm Comin' Over,I'm Comin' Over,Chris Young,-0.10996278829978595,2015-11-13,-0.35619943720756836,False,country,-1.547078023490624,4
Strangers,Preacher’s Daughter,Ethel Cain,0.20924746200050454,2022-05-12,1.8242060673061473,False,country,-1.547078023490624,4
Sleep on My Side,Lucky,Megan Moroney,-0.10996278829978595,2023-05-05,-0.47998367779115786,False,country,-1.547078023490624,4
The House That Built Me,Revolution,Miranda Lambert,-0.10996278829978595,2009-09-24,0.22715362663264171,False,country,-1.547078023490624,4
Country Boy's Dream Girl,Excuse The Mess,Ella Langley,0.049642336850359285,2023-05-19,-0.5378801276029817,False,country,-1.547078023490624,4
Stars Like Confetti,Blue In The Sky,Dustin Lynch,-0.030160225724713337,2022-02-11,-0.4008857111468352,False,country,-1.547078023490624,4
23,23,Sam Hunt,-0.10996278829978595,2021-09-09,-0.6165481334164356,False,country,-1.547078023490624,4
Good Horses (feat. Miranda Lambert),Whirlwind,"Lainey Wilson, Miranda Lambert",-0.9079884140505121,2024-08-23,0.24415931880528244,False,country,-1.547078023490624,4
Tequila Little Time,Heartache Medication,Jon Pardi,-0.18976535087485857,2019-09-27,-0.20970140376566535,False,country,-1.547078023490624,4
Hurricane,Top Hat Crown & the Clapmaster's Son,The Band Of Heathens,-0.18976535087485857,2016-01-01,1.4518155090670746,False,country,-1.547078023490624,4
Broken Hearts Still Beat,Whirlwind,Lainey Wilson,-0.9079884140505121,2024-08-23,-0.784588687108423,False,country,-1.547078023490624,4
Drink A Beer,Crash My Party,Luke Bryan,-0.10996278829978595,2013-01-01,-0.2769383819722264,False,country,-1.547078023490624,4
Call A Cowboy,Whirlwind,Lainey Wilson,-0.9079884140505121,2024-08-23,0.08838006191083096,False,country,-1.547078023490624,4
Up To No Good,717 Tapes the Album,Warren Zeiders,-0.10996278829978595,2022-09-30,-1.299904156022523,False,country,-1.547078023490624,4
Famous Friends,Famous Friends,"Chris Young, Kane Brown",-0.10996278829978595,2021-08-06,-0.8124620099371628,False,country,-1.547078023490624,4
Bluebird,Wildcard,Miranda Lambert,-0.10996278829978595,2019-11-01,-0.17116801757848732,False,country,-1.547078023490624,4
Whiskey Bent And Hell Bound,Whiskey Bent And Hell Bound,"Hank Williams, Jr.",-0.18976535087485857,1979-11-01,-0.48806397616438296,False,country,-1.547078023490624,4
Indian Outlaw,Not A Moment Too Soon,Tim McGraw,-0.18976535087485857,1994-03-22,-0.5809651681031507,False,country,-1.547078023490624,4
Tear Us Apart (From Twisters: The Album),Tear Us Apart (From Twisters: The Album),Sam Barber,-0.10996278829978595,2024-07-15,-0.8290970462211235,False,country,-1.547078023490624,4
The Girls,Am I Okay?,Megan Moroney,-0.18976535087485857,2024-07-12,-0.5158483415798395,False,country,-1.547078023490624,4
Here's a Quarter (Call Someone Who Cares),It's All About to Change,Travis Tritt,-0.10996278829978595,,-1.0225942463476567,False,country,-1.547078023490624,4
Honey Bee,Red River Blue (Deluxe Edition),Blake Shelton,-0.18976535087485857,2011-07-11,-0.1569348314531734,False,country,-1.547078023490624,4
Run Your Mouth,Run Your Mouth,Gavin Adcock,-0.18976535087485857,2024-07-31,-0.9046070638630233,False,country,-1.547078023490624,4
All My Ex's Live In Texas,Ocean Front Property,George Strait,-0.10996278829978595,1987-01-01,-0.3034180386595292,False,country,-1.547078023490624,4
5 Leaf Clover,Gettin' Old,Luke Combs,0.049642336850359285,2023-03-24,-0.15199769501595514,False,country,-1.547078023490624,4
Mercy,Brett Young,Brett Young,-0.030160225724713337,2017-02-10,-0.06204692395108057,False,country,-1.547078023490624,4
Blue,American Heartbreak,Zach Bryan,-0.10996278829978595,2022-05-20,-0.038932822732992645,False,country,-1.547078023490624,4
I’ll Have to Say I Love You in a Song,I Got a Name,Jim Croce,0.12944489942543191,1973-12-01,-0.9885976882379226,False,country,-1.547078023490624,4
Country's Cool Again,Whirlwind,Lainey Wilson,-0.9877909766255848,2024-08-23,-0.0482140461855411,False,country,-1.547078023490624,4
Reminiscing - Remastered 2010,Sleeper Catcher (Remastered 2022),Little River Band,-0.030160225724713337,,0.5420925221263067,False,country,-1.547078023490624,4
No Caller ID,No Caller ID,Megan Moroney,-0.18976535087485857,2024-01-19,-0.18600907936123653,False,country,-1.547078023490624,4
Never Left Me (From Twisters: The Album),Never Left Me (From Twisters: The Album),Megan Moroney,-0.10996278829978595,2024-05-31,-0.4395673596894852,False,country,-1.547078023490624,4
What My World Spins Around,What My World Spins Around,Jordan Davis,-0.030160225724713337,2022-05-27,-0.5117266480977174,False,country,-1.547078023490624,4
JACK,the mockingbird & THE CROW,HARDY,-0.10996278829978595,2023-01-20,-0.7809710856349058,True,country,-1.547078023490624,4
Middle Of It,Whirlwind,Lainey Wilson,-0.9877909766255848,2024-08-23,-0.2257285643921907,False,country,-1.547078023490624,4
Three Wooden Crosses,Rise and Shine,Randy Travis,-0.10996278829978595,2002-10-15,-0.2974875444406484,False,country,-1.547078023490624,4
Hang Tight Honey,Whirlwind,Lainey Wilson,-0.9877909766255848,2024-08-23,-0.4673072463983002,False,country,-1.547078023490624,4
Only A Fool Would Say That,Can't Buy A Thrill,Steely Dan,0.049642336850359285,1972-11-01,-0.6824804028948428,False,country,-1.547078023490624,4
Half a Song,Gotta Be Me,Cody Johnson,-0.18976535087485857,2016-08-05,-0.14528141031307262,False,country,-1.547078023490624,4
I Don't Dance,I Don't Dance (Deluxe Edition),Lee Brice,-0.10996278829978595,2014-09-09,-0.0019561912782708477,False,country,-1.547078023490624,4
Bar In Baton Rouge,Whirlwind,Lainey Wilson,-1.0675935392006575,2024-08-23,1.2711281764533238,False,country,-1.547078023490624,-1
Fancy,Rumor Has It,Reba McEntire,-0.10996278829978595,1990-01-01,1.1627928733099187,False,country,-1.547078023490624,4
4×4×U,Whirlwind,Lainey Wilson,-1.0675935392006575,2024-08-23,0.2690673945245818,False,country,-1.547078023490624,4
Something's Gonna Kill Me,Blacktop,Corey Kent,-0.030160225724713337,2023-06-02,-0.5578362406495156,False,country,-1.547078023490624,4
Sangria,BRINGING BACK THE SUNSHINE,Blake Shelton,-0.10996278829978595,2014-09-30,0.1805102896011442,False,country,-1.547078023490624,4
5-1-5-0,Home,Dierks Bentley,-0.18976535087485857,2012-01-01,-0.5695044880251636,False,country,-1.547078023490624,4
Pray All The Way Home,Still Bleeding,Austin Snell,-0.10996278829978595,2024-06-28,-1.1508856625375958,False,country,-1.547078023490624,4
Counting Chickens,Whirlwind,Lainey Wilson,-1.0675935392006575,2024-08-23,-0.10258185193713085,False,country,-1.547078023490624,4
Devil Don’t Go There,Whirlwind,Lainey Wilson,-1.0675935392006575,2024-08-23,-0.1634583750939423,False,country,-1.547078023490624,4
Fool,About A Woman,Thomas Rhett,-0.8281858514754395,2024-08-23,-0.6003875366699853,False,country,-1.547078023490624,4
'68 Fastback,American Heartbreak,Zach Bryan,-0.18976535087485857,2022-05-20,-0.41777279343509827,True,country,-1.547078023490624,4
Ring Finger,Whirlwind,Lainey Wilson,-1.14739610177573,2024-08-23,-0.02883615632534808,False,country,-1.547078023490624,4
Islands In the Stream,Greatest Hits,"Dolly Parton, Kenny Rogers",0.12944489942543191,1982-10-04,0.45449912251343727,False,country,-1.547078023490624,4
Mamaw's House,20 Number Ones (Bonus Version),"Thomas Rhett, Morgan Wallen",-0.10996278829978595,2023-09-29,-0.5046248812706076,False,country,-1.547078023490624,4
S.O.B.,S.O.B.,Sam Barber,-0.10996278829978595,2024-02-09,-0.5618838029539017,False,country,-1.547078023490624,4
Life Ain't Fair and the World Is Mean,High Top Mountain,Sturgill Simpson,-0.18976535087485857,2013-06-11,-1.406104481247131,False,country,-1.547078023490624,4
Ramblin' Man,Brothers And Sisters (Super Deluxe),Allman Brothers Band,-0.10996278829978595,2013-06-25,0.9912088493221498,False,country,-1.547078023490624,4
Helplessly Hoping - 2005 Remaster,"Crosby, Stills & Nash","Crosby, Stills & Nash",0.20924746200050454,1969-05-29,-0.9401603767052137,False,country,-1.547078023490624,4
These Are My People,If You're Going Through Hell,Rodney Atkins,-0.18976535087485857,2006-07-18,-0.11344948259322991,False,country,-1.547078023490624,4
Livin’ The Dream,Dangerous: The Double Album,Morgan Wallen,-0.10996278829978595,2021-01-08,0.2641302580873635,True,country,-1.547078023490624,4
Made in America,Clancy's Tavern,Toby Keith,-0.18976535087485857,2011-10-21,-0.417683836021815,False,country,-1.547078023490624,4
Sweetheart,Sweetheart,Gavin Adcock,-0.2695679134499312,2024-06-07,-0.3336635591758213,False,country,-1.547078023490624,4
Ready Set Roll,Ignite the Night (Party Edition),Chase Rice,-0.18976535087485857,2014-08-19,-0.45543143172499134,False,country,-1.547078023490624,4
Whiskey Colored Crayon,Whirlwind,Lainey Wilson,-1.14739610177573,2024-08-23,-0.21960532911119626,False,country,-1.547078023490624,4
On My Way to You,Ain't Nothin' to It,Cody Johnson,-0.18976535087485857,2019-01-18,-0.11859418632810902,False,country,-1.547078023490624,4
Sorry Mom,Sorry Mom,Kelsea Ballerini,-0.10996278829978595,2024-08-09,-0.08182512217104805,False,country,-1.547078023490624,4
Angelina,Everything So Far,Pinegrove,-0.030160225724713337,2015-10-15,-1.7828836052081756,False,country,-1.547078023490624,4
Good Horses (feat. Miranda Lambert),Good Horses (feat. Miranda Lambert),"Lainey Wilson, Miranda Lambert",-0.10996278829978595,2024-08-02,0.24415931880528244,False,country,-1.547078023490624,4
Backroad,Backroad,LECADE,-0.18976535087485857,2023-03-31,-0.9454829952666592,True,country,-1.547078023490624,4
Kick The Dust Up,Kill The Lights - Deluxe,Luke Bryan,-0.10996278829978595,2015-08-07,-0.45544625796053856,False,country,-1.547078023490624,4
Amazed,Lonely Grill,Lonestar,0.12944489942543191,,0.2900168653527782,False,country,-1.547078023490624,4
Wranglers,Wranglers,Miranda Lambert,-0.18976535087485857,2024-05-03,-0.6391433163903714,False,country,-1.547078023490624,4
Whiskey On You,Whiskey On You,Nate Smith,-0.030160225724713337,2022-05-06,-0.5562201809748706,False,country,-1.547078023490624,4
When She Says Baby,Night Train,Jason Aldean,-0.18976535087485857,2012-10-16,-0.7440537591223728,False,country,-1.547078023490624,4
House Fire,Country Squire,Tyler Childers,-0.18976535087485857,2019-08-02,0.1729933881787128,False,country,-1.547078023490624,4
Me To Me,One Thing At A Time,Morgan Wallen,-0.10996278829978595,2023-03-03,-1.2208951467914837,False,country,-1.547078023490624,4
Rainbow,Golden Hour,Kacey Musgraves,-0.030160225724713337,2018-03-30,-0.10396069184302063,False,country,-1.547078023490624,4
Steal My Thunder (feat. Tucker Wetmore),Twisters: The Album,"Conner Smith, Tucker Wetmore",-0.10996278829978595,2024-07-19,-0.470746933045251,False,country,-1.547078023490624,4
Overdrive,About A Woman,Thomas Rhett,-0.9079884140505121,2024-08-23,-0.04729481958161458,False,country,-1.547078023490624,4
Life's Been Good,"But Seriously, Folks...",Joe Walsh,-0.10996278829978595,1978-06-01,4.669093796574362,False,country,-1.547078023490624,-1
Down To The Honkytonk,Greetings From...Jake,Jake Owen,-0.030160225724713337,2019-03-29,-0.51059985419613,True,country,-1.547078023490624,4
We Didn't Have Much,Straight Outta The Country,Justin Moore,-0.18976535087485857,2021-04-23,-0.688944641593423,False,country,-1.547078023490624,4
This Kiss,Faith,Faith Hill,0.049642336850359285,1998-04-10,-0.4002926617249471,False,country,-1.547078023490624,4
Landslide,Home,The Chicks,-0.030160225724713337,2002-08-27,0.13705459321229516,False,country,-1.547078023490624,4
Church Bells,Storyteller,Carrie Underwood,-0.10996278829978595,2015-10-23,-0.4147185889123747,False,country,-1.547078023490624,4
Two Blue Chairs & You,Two Blue Chairs & You,Zac Brown Band,-0.5089756011751491,2024-08-23,-0.7839363327443462,False,country,-1.547078023490624,4
Beautiful As You,About A Woman,Thomas Rhett,-0.9079884140505121,2024-08-23,-0.8511881371864545,False,country,-1.547078023490624,4
Drowning,Made by These Moments,The Red Clay Strays,-0.18976535087485857,2024-07-26,0.990630626135809,False,country,-1.547078023490624,4
Gone Country,About A Woman,Thomas Rhett,-0.9079884140505121,2024-08-23,-0.8581861203647339,False,country,-1.547078023490624,4
Can't Love You Anymore,About A Woman,Thomas Rhett,-0.9079884140505121,2024-08-23,-0.1000317394230121,False,country,-1.547078023490624,4
Snapback,Meat and Candy,Old Dominion,-0.18976535087485857,2015-11-06,-0.21941258804908265,False,country,-1.547078023490624,4
Rikki Don't Lose That Number,Pretzel Logic,Steely Dan,-0.030160225724713337,1974-02-20,0.7656425017070185,False,country,-1.547078023490624,4
I'm Alright,I'm Alright,Jo Dee Messina,-0.10996278829978595,1998-03-17,-0.3301052626444928,False,country,-1.547078023490624,4
Get to Gettin’ Gone,Religiously. The Album.,Bailey Zimmerman,-0.10996278829978595,2023-01-11,-0.575850116839366,False,country,-1.547078023490624,4
Church,About A Woman,Thomas Rhett,-0.9877909766255848,2024-08-23,-0.24979154468529954,False,country,-1.547078023490624,4
Trouble,Trouble,Josh Ross,-0.030160225724713337,2023-01-04,-0.09647344289168362,False,country,-1.547078023490624,4
Nobody To Blame,Traveller,Chris Stapleton,-0.10996278829978595,2015-05-04,0.3386469179476008,False,country,-1.547078023490624,4
After All The Bars Are Closed,About A Woman,Thomas Rhett,-0.9079884140505121,2024-08-23,-0.43686898481989445,False,country,-1.547078023490624,4
28th of June,Am I Okay?,Megan Moroney,-0.18976535087485857,2024-07-12,0.06016573566450555,False,country,-1.547078023490624,4
It Ain't My Fault,Pawn Shop,Brothers Osborne,-0.10996278829978595,2016-01-15,-0.06679131932618522,False,country,-1.547078023490624,4
I Like The Sound Of That,Rewind,Rascal Flatts,-0.2695679134499312,2014-01-01,-0.1782846106411443,False,country,-1.547078023490624,4
Ain't Nothing 'Bout You,Steers & Stripes,Brooks & Dunn,-0.18976535087485857,2001-04-17,-0.29710206231642117,False,country,-1.547078023490624,4
Cowboys and Angels,Dustin Lynch,Dustin Lynch,-0.18976535087485857,2012-08-21,0.09511117284926067,False,country,-1.547078023490624,4
Thank God I'm a Country Boy,Back Home Again,John Denver,0.049642336850359285,1974-06-15,-0.4182768854437031,False,country,-1.547078023490624,4
The Git Up,Honeysuckle & Lightning Bugs,Blanco Brown,0.049642336850359285,2019-10-10,-0.3070801188396881,False,country,-1.547078023490624,4
I Saw the Light,Something / Anything?,Todd Rundgren,-0.2695679134499312,,-0.5708833279310533,False,country,-1.547078023490624,4
One Of Them Girls,One Of Them Girls,Lee Brice,-0.030160225724713337,2020-04-10,-0.4805470747419516,False,country,-1.547078023490624,4
Back To Blue,About A Woman,Thomas Rhett,-0.9877909766255848,2024-08-23,-0.7519561426690314,False,country,-1.547078023490624,4
Simulation Swarm,Dragon New Warm Mountain I Believe In You,Big Thief,0.049642336850359285,2022-02-11,0.4659598025914244,False,country,-1.547078023490624,4
I Got a Name (Stereo Version),I Got a Name,Jim Croce,0.049642336850359285,1973-12-01,-0.39752015567762033,False,country,-1.547078023490624,4
Caught Up In You,Special Forces,38 Special,-0.18976535087485857,1982-01-01,0.8603376681469977,False,country,-1.547078023490624,4
Nothin' on You,Ain't Nothin' to It,Cody Johnson,-0.18976535087485857,2019-01-18,0.5806110820779375,False,country,-1.547078023490624,4
What Could Go Right,About A Woman,Thomas Rhett,-0.9877909766255848,2024-08-23,-0.1399884442227215,False,country,-1.547078023490624,4
I Walk The Line - Single Version,With His Hot and Blue Guitar,"Johnny Cash, The Tennessee Two",0.12944489942543191,1957-01-01,-0.863775611166029,False,country,-1.547078023490624,4
Get Me Some Of That,It Goes Like This,Thomas Rhett,-0.2695679134499312,2013-01-01,-0.5026826444139242,False,country,-1.547078023490624,4
The Cards I've Been Dealt (From Twisters: The Album),The Cards I've Been Dealt (From Twisters: The Album),Warren Zeiders,-0.10996278829978595,2024-07-19,-0.7816975711767187,False,country,-1.547078023490624,4
Have A Nice Day,Have A Nice Day,Treaty Oak Revival,-0.18976535087485857,2023-11-24,0.8050951144981231,True,country,-1.547078023490624,4
If She Wants a Cowboy,American Heartbreak,Zach Bryan,-0.18976535087485857,2022-05-20,-0.43013787388146474,False,country,-1.547078023490624,4
Kate McCannon,Colter Wall,Colter Wall,-0.10996278829978595,2017-05-12,0.7824554528175456,False,country,-1.547078023490624,4
Country For California,About A Woman,Thomas Rhett,-1.0675935392006575,2024-08-23,-0.05700600386503189,False,country,-1.547078023490624,4
I Wanna Talk About Me,Pull My Chain,Toby Keith,-0.18976535087485857,2001-08-10,-0.553684894696299,False,country,-1.547078023490624,4
Like a Rolling Stone,Highway 61 Revisited,Bob Dylan,0.3688525871506498,1965-08-30,2.198657472286281,False,country,-1.547078023490624,4
China Grove,The Captain and Me,The Doobie Brothers,-0.10996278829978595,,-0.38546642617774507,False,country,-1.547078023490624,4
SIX FEET UNDER (Caleigh’s Song),Quit!!,HARDY,-0.18976535087485857,2024-07-12,-0.44282913150986963,False,country,-1.547078023490624,4
Cowboys Like Me Do,Cold Beer & Country Music,Zach Top,-0.2695679134499312,2024-04-05,-0.6284832530319332,False,country,-1.547078023490624,4
There's the Sun,Cold Beer & Country Music,Zach Top,-0.2695679134499312,2024-04-05,-0.23999140298859903,False,country,-1.547078023490624,4
Don't Wanna Dance,About A Woman,Thomas Rhett,-1.0675935392006575,2024-08-23,-0.6370676434137631,False,country,-1.547078023490624,4
Wanted,Hunter Hayes (Encore),Hunter Hayes,-0.2695679134499312,,0.11171655666212692,False,country,-1.547078023490624,4
"Sunrise, Sunburn, Sunset",What Makes You Country,Luke Bryan,-0.18976535087485857,2017-12-08,-0.07727346785805703,False,country,-1.547078023490624,4
Neon Eyes,Dangerous: The Double Album,Morgan Wallen,-0.18976535087485857,2021-01-08,0.07177467809796471,True,country,-1.547078023490624,4
Somethin' Bad (with Carrie Underwood) - Duet with Carrie Underwood [Album],Platinum,"Miranda Lambert, Carrie Underwood",-0.18976535087485857,2014-06-02,-0.7667972044517807,False,country,-1.547078023490624,4
Hatchet,9 Lives,Koe Wetzel,-0.2695679134499312,2024-07-19,-0.6031896951884065,False,country,-1.547078023490624,4
I'm Gonna Miss Her,Part II,Brad Paisley,-0.10996278829978595,2001-05-29,-0.4002926617249471,False,country,-1.547078023490624,4
I'm a Ramblin' Man,The Ramblin' Man,Waylon Jennings,-0.030160225724713337,1974-09-01,-0.805137849576845,False,country,-1.547078023490624,4
Whitehouse Road (OurVinyl Sessions),Tyler Childers | OurVinyl Sessions,"Tyler Childers, OurVinyl",-0.10996278829978595,2017-05-30,0.6923119406905575,False,country,-1.547078023490624,4
Drive (For Daddy Gene),Drive,Alan Jackson,-0.030160225724713337,2002-01-15,0.31769744711940434,False,country,-1.547078023490624,4
Four Leaf Clover,Actin’ Up Again,Gavin Adcock,-0.2695679134499312,2024-08-02,-0.4394339235695604,False,country,-1.547078023490624,4
I'm Still Fine,Made by These Moments,The Red Clay Strays,-0.18976535087485857,2024-07-26,0.16675154301334075,False,country,-1.547078023490624,4
I Could Spend Forever Loving You,About A Woman,Thomas Rhett,-1.14739610177573,2024-08-23,-0.790311614029643,False,country,-1.547078023490624,4
The Night The Lights Went Out In Georgia,For My Broken Heart,Reba McEntire,-0.18976535087485857,1991-01-01,0.5331671283268911,False,country,-1.547078023490624,4
Boots,About A Woman,Thomas Rhett,-1.0675935392006575,2024-08-23,-1.1255476259874275,False,country,-1.547078023490624,4
Thought You Should Know,Thought You Should Know,Morgan Wallen,-0.18976535087485857,2022-05-06,-0.08501276281369648,True,country,-1.547078023490624,4
